d,o,h,l,c,v
2019-11-25 13:30:00,147.49000000,147.70000000,145.21000000,146.17000000,20858.29735000
2019-11-25 14:00:00,146.13000000,149.14000000,146.09000000,147.87000000,15689.66006000
2019-11-25 14:30:00,147.87000000,148.50000000,146.37000000,147.58000000,16906.28693000
2019-11-25 15:00:00,147.58000000,149.49000000,147.49000000,148.95000000,19052.14535000
2019-11-25 15:30:00,148.94000000,150.29000000,148.03000000,149.59000000,20615.27449000
2019-11-25 16:00:00,149.66000000,151.50000000,147.90000000,148.17000000,24581.75853000
2019-11-25 16:30:00,148.21000000,149.31000000,148.00000000,148.24000000,8409.46902000
2019-11-25 17:00:00,148.24000000,148.40000000,146.38000000,147.53000000,17543.03752000
2019-11-25 17:30:00,147.54000000,148.88000000,147.49000000,148.23000000,5967.63604000
2019-11-25 18:00:00,148.26000000,149.01000000,148.20000000,148.96000000,4157.66443000
2019-11-25 18:30:00,148.99000000,149.37000000,148.84000000,149.04000000,3837.41491000
2019-11-25 19:00:00,149.00000000,149.22000000,147.59000000,148.03000000,5096.37842000
2019-11-25 19:30:00,148.03000000,148.05000000,146.39000000,146.85000000,6435.79681000
2019-11-25 20:00:00,146.86000000,147.80000000,145.50000000,145.67000000,5718.38008000
2019-11-25 20:30:00,145.65000000,146.61000000,144.88000000,146.58000000,8050.63147000
2019-11-25 21:00:00,146.59000000,147.27000000,145.69000000,147.03000000,4337.58007000
2019-11-25 21:30:00,147.04000000,148.10000000,146.75000000,147.54000000,4098.09413000
2019-11-25 22:00:00,147.58000000,147.97000000,146.76000000,147.00000000,2625.98724000
2019-11-25 22:30:00,147.01000000,147.25000000,146.77000000,146.79000000,1746.90287000
2019-11-25 23:00:00,146.79000000,147.34000000,145.52000000,146.72000000,4836.19045000
2019-11-25 23:30:00,146.72000000,147.06000000,145.52000000,145.69000000,5682.78237000
2019-11-26 00:00:00,145.81000000,146.80000000,144.92000000,144.96000000,6563.49004000
2019-11-26 00:30:00,144.95000000,146.13000000,144.06000000,145.83000000,13077.56085000
2019-11-26 01:00:00,145.83000000,145.94000000,145.00000000,145.42000000,6680.50060000
2019-11-26 01:30:00,145.41000000,147.48000000,145.39000000,146.92000000,9030.33999000
2019-11-26 02:00:00,146.93000000,148.32000000,146.76000000,147.10000000,8856.35720000
2019-11-26 02:30:00,147.11000000,147.62000000,146.62000000,147.08000000,5573.00585000
2019-11-26 03:00:00,147.01000000,148.12000000,146.63000000,147.88000000,6375.95662000
2019-11-26 03:30:00,147.88000000,149.97000000,147.53000000,149.47000000,11710.21165000
2019-11-26 04:00:00,149.47000000,149.49000000,148.09000000,148.74000000,5840.79452000
2019-11-26 04:30:00,148.75000000,149.00000000,147.78000000,147.91000000,4166.84626000
2019-11-26 05:00:00,147.91000000,148.81000000,147.85000000,148.68000000,5288.10697000
2019-11-26 05:30:00,148.68000000,149.85000000,148.22000000,148.53000000,8620.20186000
2019-11-26 06:00:00,148.50000000,149.06000000,148.00000000,148.41000000,7515.03259000
2019-11-26 06:30:00,148.42000000,149.60000000,147.21000000,147.22000000,22820.26804000
2019-11-26 07:00:00,147.22000000,147.79000000,146.01000000,146.37000000,16841.33505000
2019-11-26 07:30:00,146.36000000,146.99000000,145.58000000,146.84000000,9519.65141000
2019-11-26 08:00:00,146.83000000,146.95000000,145.93000000,146.69000000,6270.93604000
2019-11-26 08:30:00,146.65000000,147.96000000,146.20000000,146.53000000,8644.65179000
2019-11-26 09:00:00,146.55000000,147.10000000,145.76000000,145.92000000,5852.58264000
2019-11-26 09:30:00,145.97000000,147.40000000,145.95000000,146.78000000,4734.20319000
2019-11-26 10:00:00,146.77000000,147.20000000,146.54000000,147.19000000,4235.93954000
2019-11-26 10:30:00,147.20000000,147.25000000,146.41000000,146.76000000,4290.97673000
2019-11-26 11:00:00,146.75000000,146.77000000,144.54000000,145.34000000,12937.39119000
2019-11-26 11:30:00,145.32000000,146.80000000,143.37000000,146.07000000,18975.54337000
2019-11-26 12:00:00,146.03000000,146.98000000,145.50000000,145.78000000,13308.63863000
2019-11-26 12:30:00,145.78000000,146.15000000,145.00000000,145.57000000,9555.04110000
2019-11-26 13:00:00,145.57000000,145.60000000,144.21000000,144.70000000,8274.41614000
2019-11-26 13:30:00,144.69000000,145.29000000,143.47000000,144.19000000,9530.59390000
2019-11-26 14:00:00,144.16000000,145.62000000,143.59000000,145.57000000,7909.78976000
2019-11-26 14:30:00,145.57000000,145.57000000,144.65000000,144.71000000,4783.27112000
2019-11-26 15:00:00,144.71000000,145.34000000,144.69000000,144.98000000,4548.19861000
2019-11-26 15:30:00,144.99000000,146.14000000,144.38000000,145.73000000,6813.92265000
2019-11-26 16:00:00,145.75000000,146.44000000,145.50000000,145.75000000,6600.18375000
2019-11-26 16:30:00,145.73000000,146.09000000,145.04000000,145.96000000,4206.11358000
2019-11-26 17:00:00,145.96000000,146.10000000,144.50000000,144.99000000,5729.50787000
2019-11-26 17:30:00,144.98000000,145.26000000,144.60000000,145.03000000,3506.67185000
2019-11-26 18:00:00,145.04000000,145.29000000,143.86000000,144.43000000,6513.92138000
2019-11-26 18:30:00,144.43000000,145.10000000,144.30000000,145.10000000,3090.31223000
2019-11-26 19:00:00,145.10000000,145.24000000,144.75000000,145.05000000,1590.40547000
2019-11-26 19:30:00,145.03000000,145.59000000,144.59000000,144.99000000,3186.45682000
2019-11-26 20:00:00,144.99000000,145.65000000,144.99000000,145.46000000,2410.71201000
2019-11-26 20:30:00,145.45000000,147.00000000,145.22000000,146.50000000,5360.21007000
2019-11-26 21:00:00,146.52000000,148.72000000,146.52000000,148.22000000,13163.04115000
2019-11-26 21:30:00,148.23000000,148.28000000,147.09000000,147.85000000,5776.01414000
2019-11-26 22:00:00,147.85000000,148.00000000,147.31000000,147.35000000,4834.72052000
2019-11-26 22:30:00,147.42000000,148.15000000,147.38000000,147.82000000,1856.47542000
2019-11-26 23:00:00,147.81000000,148.22000000,147.00000000,147.96000000,3041.91604000
2019-11-26 23:30:00,147.93000000,148.23000000,147.31000000,147.47000000,4010.62478000
2019-11-27 00:00:00,147.47000000,147.78000000,146.71000000,146.81000000,4296.57772000
2019-11-27 00:30:00,146.82000000,147.87000000,146.50000000,147.85000000,3562.08953000
2019-11-27 01:00:00,147.87000000,148.53000000,147.57000000,147.88000000,4682.62357000
2019-11-27 01:30:00,147.85000000,147.98000000,147.13000000,147.94000000,2870.31984000
2019-11-27 02:00:00,147.95000000,148.41000000,147.71000000,147.90000000,7213.65234000
2019-11-27 02:30:00,147.91000000,147.97000000,147.15000000,147.52000000,7599.98805000
2019-11-27 03:00:00,147.53000000,147.70000000,146.09000000,146.71000000,11911.16810000
2019-11-27 03:30:00,146.70000000,146.80000000,144.83000000,145.23000000,14570.32227000
2019-11-27 04:00:00,145.22000000,145.29000000,143.50000000,144.71000000,16680.51528000
2019-11-27 04:30:00,144.72000000,146.00000000,144.15000000,145.22000000,11849.54458000
2019-11-27 05:00:00,145.19000000,145.81000000,144.62000000,145.17000000,10558.37179000
2019-11-27 05:30:00,145.16000000,145.34000000,144.52000000,145.20000000,5337.47631000
2019-11-27 06:00:00,145.19000000,145.84000000,144.51000000,145.45000000,6063.06735000
2019-11-27 06:30:00,145.45000000,147.03000000,145.36000000,146.97000000,8028.05677000
2019-11-27 07:00:00,146.99000000,147.80000000,145.91000000,146.17000000,14646.20522000
2019-11-27 07:30:00,146.18000000,146.50000000,145.81000000,146.28000000,5800.18117000
2019-11-27 08:00:00,146.28000000,146.89000000,146.12000000,146.24000000,4993.17353000
2019-11-27 08:30:00,146.22000000,146.35000000,144.98000000,145.01000000,6996.07816000
2019-11-27 09:00:00,145.04000000,145.18000000,141.50000000,142.18000000,38073.54842000
2019-11-27 09:30:00,142.16000000,142.78000000,140.84000000,142.06000000,28526.07898000
2019-11-27 10:00:00,142.05000000,142.90000000,141.00000000,142.73000000,16123.63677000
2019-11-27 10:30:00,142.70000000,143.12000000,142.10000000,142.72000000,11506.51399000
2019-11-27 11:00:00,142.72000000,144.28000000,142.63000000,144.23000000,21787.50651000
2019-11-27 11:30:00,144.23000000,147.00000000,144.00000000,146.50000000,28084.45650000
2019-11-27 12:00:00,146.49000000,149.37000000,145.93000000,148.25000000,32602.32394000
2019-11-27 12:30:00,148.24000000,148.55000000,146.98000000,147.40000000,13244.76470000
2019-11-27 13:00:00,147.39000000,148.31000000,147.32000000,148.12000000,6804.05779000
2019-11-27 13:30:00,148.12000000,148.53000000,147.62000000,148.29000000,7870.47629000
2019-11-27 14:00:00,148.26000000,148.67000000,146.93000000,147.41000000,8588.24890000
2019-11-27 14:30:00,147.37000000,147.70000000,147.20000000,147.67000000,5149.76755000
2019-11-27 15:00:00,147.67000000,148.75000000,147.35000000,148.69000000,6483.00774000
2019-11-27 15:30:00,148.68000000,151.62000000,148.68000000,150.65000000,25145.44247000
2019-11-27 16:00:00,150.67000000,151.35000000,148.30000000,149.70000000,16693.58839000
2019-11-27 16:30:00,149.68000000,153.87000000,149.66000000,152.86000000,24756.07803000
2019-11-27 17:00:00,152.88000000,155.00000000,152.08000000,153.48000000,32474.56170000
2019-11-27 17:30:00,153.40000000,154.17000000,152.61000000,153.62000000,18881.58627000
2019-11-27 18:00:00,153.64000000,155.49000000,153.54000000,153.59000000,17806.41960000
2019-11-27 18:30:00,153.59000000,153.87000000,153.00000000,153.06000000,7490.43347000
2019-11-27 19:00:00,153.00000000,154.37000000,153.00000000,153.98000000,10078.08360000
2019-11-27 19:30:00,153.97000000,154.40000000,153.50000000,153.86000000,4210.41003000
2019-11-27 20:00:00,153.86000000,154.86000000,153.81000000,154.60000000,5304.07264000
2019-11-27 20:30:00,154.62000000,155.54000000,152.84000000,153.15000000,8209.62868000
2019-11-27 21:00:00,153.08000000,153.45000000,152.70000000,153.11000000,5537.57199000
2019-11-27 21:30:00,153.12000000,153.63000000,152.01000000,153.35000000,5351.19035000
2019-11-27 22:00:00,153.35000000,153.98000000,153.00000000,153.71000000,2815.23290000
2019-11-27 22:30:00,153.71000000,153.94000000,152.61000000,152.61000000,2532.79422000
2019-11-27 23:00:00,152.61000000,153.32000000,152.43000000,153.10000000,2372.73128000
2019-11-27 23:30:00,153.11000000,153.33000000,152.26000000,152.62000000,2632.80312000
2019-11-28 00:00:00,152.61000000,153.97000000,152.56000000,153.93000000,4507.59250000
2019-11-28 00:30:00,153.93000000,154.55000000,153.58000000,154.44000000,4045.97947000
2019-11-28 01:00:00,154.41000000,154.41000000,153.35000000,153.90000000,3441.24609000
2019-11-28 01:30:00,153.98000000,154.12000000,152.71000000,152.86000000,6281.49074000
2019-11-28 02:00:00,152.86000000,153.20000000,152.21000000,153.12000000,6056.25028000
2019-11-28 02:30:00,153.14000000,153.22000000,152.06000000,152.61000000,3965.81069000
2019-11-28 03:00:00,152.64000000,152.90000000,152.10000000,152.56000000,3846.47191000
2019-11-28 03:30:00,152.57000000,153.00000000,152.05000000,152.13000000,4704.08618000
2019-11-28 04:00:00,152.11000000,152.38000000,151.42000000,152.23000000,4747.80626000
2019-11-28 04:30:00,152.22000000,152.72000000,151.54000000,151.62000000,6122.00266000
2019-11-28 05:00:00,151.63000000,152.00000000,151.07000000,151.23000000,12710.35949000
2019-11-28 05:30:00,151.24000000,151.59000000,150.42000000,151.39000000,11893.80517000
2019-11-28 06:00:00,151.40000000,152.42000000,150.83000000,152.05000000,8375.69165000
2019-11-28 06:30:00,152.09000000,153.30000000,152.05000000,152.39000000,8183.18506000
2019-11-28 07:00:00,152.39000000,152.88000000,151.74000000,152.56000000,5651.94182000
2019-11-28 07:30:00,152.58000000,152.98000000,151.98000000,152.21000000,4127.14115000
2019-11-28 08:00:00,152.23000000,152.91000000,152.03000000,152.41000000,10414.42967000
2019-11-28 08:30:00,152.41000000,153.00000000,152.18000000,152.89000000,9722.84947000
2019-11-28 09:00:00,152.89000000,153.04000000,152.00000000,152.39000000,6022.54320000
2019-11-28 09:30:00,152.40000000,152.83000000,151.53000000,152.29000000,12823.52659000
2019-11-28 10:00:00,152.30000000,152.31000000,149.82000000,150.57000000,20945.26750000
2019-11-28 10:30:00,150.57000000,151.28000000,150.00000000,151.13000000,8411.97186000
2019-11-28 11:00:00,151.11000000,151.28000000,150.77000000,150.99000000,4805.32242000
2019-11-28 11:30:00,150.99000000,151.81000000,150.83000000,151.57000000,4733.02276000
2019-11-28 12:00:00,151.59000000,151.60000000,150.41000000,150.41000000,3922.39465000
2019-11-28 12:30:00,150.40000000,150.94000000,150.19000000,150.79000000,4513.52086000
2019-11-28 13:00:00,150.77000000,151.38000000,150.45000000,151.05000000,8066.32987000
2019-11-28 13:30:00,151.06000000,151.41000000,150.89000000,151.02000000,3248.96212000
2019-11-28 14:00:00,151.03000000,151.17000000,150.41000000,150.53000000,3902.54745000
2019-11-28 14:30:00,150.52000000,151.25000000,150.52000000,150.89000000,3031.35482000
2019-11-28 15:00:00,150.89000000,153.98000000,150.75000000,153.71000000,18074.86556000
2019-11-28 15:30:00,153.72000000,154.63000000,153.11000000,153.99000000,14452.53041000
2019-11-28 16:00:00,153.97000000,154.02000000,152.81000000,153.06000000,11526.43808000
2019-11-28 16:30:00,153.06000000,154.02000000,152.79000000,153.84000000,5298.52106000
2019-11-28 17:00:00,153.83000000,153.97000000,153.18000000,153.38000000,3857.86634000
2019-11-28 17:30:00,153.39000000,153.71000000,153.15000000,153.52000000,1527.42155000
2019-11-28 18:00:00,153.50000000,154.17000000,153.37000000,153.98000000,3117.58425000
2019-11-28 18:30:00,153.99000000,154.16000000,153.27000000,153.34000000,2637.66986000
2019-11-28 19:00:00,153.34000000,154.01000000,153.27000000,153.69000000,2306.88748000
2019-11-28 19:30:00,153.67000000,154.22000000,153.50000000,153.69000000,3611.39817000
2019-11-28 20:00:00,153.69000000,154.23000000,152.55000000,153.14000000,6667.59568000
2019-11-28 20:30:00,153.14000000,153.25000000,152.06000000,152.06000000,4366.57362000
2019-11-28 21:00:00,152.06000000,152.52000000,151.33000000,151.87000000,7083.43150000
2019-11-28 21:30:00,151.87000000,152.20000000,151.33000000,151.90000000,3678.36898000
2019-11-28 22:00:00,151.89000000,152.59000000,151.74000000,151.85000000,1560.90706000
2019-11-28 22:30:00,151.84000000,152.00000000,150.03000000,150.22000000,9023.32832000
2019-11-28 23:00:00,150.21000000,151.00000000,149.09000000,150.68000000,12867.10183000
2019-11-28 23:30:00,150.68000000,150.94000000,150.55000000,150.72000000,2831.16915000
2019-11-29 00:00:00,150.69000000,151.65000000,150.23000000,151.60000000,7595.48976000
2019-11-29 00:30:00,151.59000000,153.13000000,151.46000000,152.26000000,15563.07976000
2019-11-29 01:00:00,152.26000000,152.84000000,151.61000000,151.78000000,4618.05784000
2019-11-29 01:30:00,151.75000000,152.46000000,151.64000000,152.05000000,3185.44131000
2019-11-29 02:00:00,152.05000000,152.31000000,151.71000000,151.71000000,3162.39353000
2019-11-29 02:30:00,151.71000000,152.00000000,151.64000000,151.80000000,2003.93280000
2019-11-29 03:00:00,151.78000000,152.65000000,151.67000000,152.49000000,2576.80684000
2019-11-29 03:30:00,152.51000000,152.89000000,152.20000000,152.53000000,4262.18477000
2019-11-29 04:00:00,152.42000000,152.76000000,151.86000000,151.94000000,2598.10443000
2019-11-29 04:30:00,151.92000000,152.34000000,151.87000000,152.15000000,3091.35525000
2019-11-29 05:00:00,152.15000000,152.28000000,151.51000000,151.51000000,1542.25706000
2019-11-29 05:30:00,151.51000000,151.75000000,151.13000000,151.68000000,4248.42715000
2019-11-29 06:00:00,151.69000000,151.96000000,151.53000000,151.56000000,2039.90070000
2019-11-29 06:30:00,151.55000000,152.00000000,151.50000000,151.97000000,3141.69443000
2019-11-29 07:00:00,151.97000000,152.24000000,151.62000000,151.79000000,6414.04772000
2019-11-29 07:30:00,151.76000000,153.10000000,151.76000000,152.72000000,5710.96106000
2019-11-29 08:00:00,152.77000000,153.50000000,152.67000000,153.06000000,5853.94103000
2019-11-29 08:30:00,153.04000000,153.04000000,152.26000000,152.37000000,2945.09772000
2019-11-08 13:00:00,183.79000000,183.84000000,181.50000000,182.70000000,21834.62353000
2019-11-08 13:30:00,182.83000000,183.33000000,181.50000000,182.77000000,20735.12128000
2019-11-08 14:00:00,182.74000000,183.55000000,182.74000000,183.17000000,11779.75796000
2019-11-08 14:30:00,183.17000000,183.20000000,181.41000000,183.05000000,20137.01591000
2019-11-08 15:00:00,182.99000000,183.30000000,182.19000000,182.48000000,10009.29231000
2019-11-08 15:30:00,182.48000000,183.50000000,182.20000000,183.50000000,8228.27173000
2019-11-08 16:00:00,183.50000000,184.22000000,182.93000000,183.73000000,12330.27980000
2019-11-08 16:30:00,183.72000000,183.81000000,182.58000000,183.29000000,8859.60393000
2019-11-08 17:00:00,183.30000000,183.94000000,183.19000000,183.66000000,8826.71395000
2019-11-08 17:30:00,183.65000000,183.67000000,182.97000000,183.25000000,5834.50203000
2019-11-08 18:00:00,183.26000000,184.28000000,183.21000000,184.12000000,4832.16629000
2019-11-08 18:30:00,184.11000000,184.59000000,183.62000000,184.03000000,7053.14582000
2019-11-08 19:00:00,184.00000000,184.42000000,183.89000000,184.16000000,3382.76879000
2019-11-08 19:30:00,184.17000000,184.63000000,183.81000000,184.05000000,3530.32199000
2019-11-08 20:00:00,184.01000000,184.75000000,183.87000000,184.52000000,2919.26229000
2019-11-08 20:30:00,184.45000000,184.61000000,184.08000000,184.12000000,2659.74671000
2019-11-08 21:00:00,184.11000000,185.70000000,184.09000000,185.47000000,6770.42960000
2019-11-08 21:30:00,185.51000000,186.00000000,185.40000000,185.68000000,4274.42417000
2019-11-08 22:00:00,185.65000000,185.86000000,185.32000000,185.63000000,2029.32050000
2019-11-08 22:30:00,185.60000000,185.61000000,184.39000000,184.52000000,2749.44284000
2019-11-08 23:00:00,184.45000000,185.21000000,184.42000000,184.59000000,2205.20477000
2019-11-08 23:30:00,184.59000000,184.68000000,183.37000000,183.74000000,4578.24153000
2019-11-09 00:00:00,183.71000000,183.97000000,183.09000000,183.71000000,5340.60610000
2019-11-09 00:30:00,183.69000000,184.89000000,183.65000000,184.35000000,7403.01871000
2019-11-09 01:00:00,184.35000000,184.92000000,183.98000000,184.53000000,6328.45124000
2019-11-09 01:30:00,184.61000000,184.78000000,184.32000000,184.75000000,2502.20564000
2019-11-09 02:00:00,184.75000000,185.03000000,184.35000000,185.02000000,3240.15502000
2019-11-09 02:30:00,185.02000000,185.12000000,184.29000000,184.76000000,4749.57029000
2019-11-09 03:00:00,184.77000000,185.05000000,184.09000000,184.25000000,4501.01416000
2019-11-09 03:30:00,184.24000000,184.78000000,184.24000000,184.56000000,2550.89409000
2019-11-09 04:00:00,184.57000000,184.63000000,184.04000000,184.16000000,3315.42524000
2019-11-09 04:30:00,184.16000000,184.47000000,184.06000000,184.33000000,2274.98094000
2019-11-09 05:00:00,184.37000000,184.85000000,184.18000000,184.72000000,3969.62528000
2019-11-09 05:30:00,184.75000000,185.00000000,184.51000000,184.82000000,4482.82467000
2019-11-09 06:00:00,184.79000000,185.79000000,184.76000000,185.17000000,8013.78969000
2019-11-09 06:30:00,185.20000000,185.76000000,185.16000000,185.54000000,5752.52636000
2019-11-09 07:00:00,185.53000000,185.64000000,185.13000000,185.37000000,2508.67662000
2019-11-09 07:30:00,185.38000000,185.72000000,184.85000000,185.09000000,5820.83104000
2019-11-09 08:00:00,185.06000000,185.47000000,184.79000000,185.42000000,3290.19888000
2019-11-09 08:30:00,185.40000000,185.43000000,184.69000000,184.79000000,4043.20690000
2019-11-09 09:00:00,184.81000000,185.35000000,184.76000000,185.15000000,3051.35295000
2019-11-09 09:30:00,185.18000000,185.70000000,185.08000000,185.24000000,5367.17439000
2019-11-09 10:00:00,185.25000000,185.73000000,185.07000000,185.62000000,3189.31621000
2019-11-09 10:30:00,185.64000000,185.70000000,185.40000000,185.58000000,2469.91054000
2019-11-09 11:00:00,185.59000000,185.69000000,184.92000000,185.14000000,5060.99187000
2019-11-09 11:30:00,185.14000000,185.28000000,183.99000000,184.23000000,7268.78824000
2019-11-09 12:00:00,184.22000000,184.73000000,184.12000000,184.57000000,5325.35971000
2019-11-09 12:30:00,184.56000000,185.12000000,184.47000000,184.58000000,3614.98620000
2019-11-09 13:00:00,184.56000000,184.89000000,184.23000000,184.26000000,3076.08236000
2019-11-09 13:30:00,184.24000000,185.00000000,184.23000000,184.85000000,4552.36470000
2019-11-09 14:00:00,184.85000000,185.04000000,184.32000000,184.54000000,3385.92996000
2019-11-09 14:30:00,184.53000000,184.57000000,183.65000000,183.72000000,7101.74544000
2019-11-09 15:00:00,183.73000000,183.98000000,182.89000000,183.26000000,7797.30300000
2019-11-09 15:30:00,183.26000000,183.65000000,182.63000000,183.43000000,5707.99258000
2019-11-09 16:00:00,183.43000000,184.07000000,183.12000000,183.42000000,4547.08271000
2019-11-09 16:30:00,183.44000000,183.85000000,183.00000000,183.60000000,5848.72385000
2019-11-09 17:00:00,183.61000000,184.28000000,183.44000000,183.84000000,5916.81294000
2019-11-09 17:30:00,183.84000000,184.34000000,183.75000000,184.08000000,3505.50461000
2019-11-09 18:00:00,184.08000000,184.31000000,183.90000000,184.23000000,2244.94027000
2019-11-09 18:30:00,184.23000000,184.61000000,184.13000000,184.19000000,2196.09063000
2019-11-09 19:00:00,184.21000000,184.41000000,184.02000000,184.20000000,1946.97541000
2019-11-09 19:30:00,184.15000000,184.16000000,183.85000000,183.90000000,1512.34353000
2019-11-09 20:00:00,183.89000000,184.52000000,183.69000000,184.44000000,2660.53876000
2019-11-09 20:30:00,184.42000000,184.79000000,184.30000000,184.49000000,3736.40064000
2019-11-09 21:00:00,184.49000000,184.71000000,184.38000000,184.50000000,1307.77777000
2019-11-09 21:30:00,184.55000000,185.04000000,184.43000000,184.97000000,1599.00359000
2019-11-09 22:00:00,184.97000000,185.26000000,184.65000000,184.98000000,3019.84607000
2019-11-09 22:30:00,184.99000000,185.37000000,184.88000000,185.21000000,1808.04176000
2019-11-09 23:00:00,185.22000000,185.45000000,184.93000000,185.21000000,1775.18109000
2019-11-09 23:30:00,185.21000000,185.21000000,184.80000000,184.89000000,1390.81779000
2019-11-10 00:00:00,184.86000000,184.92000000,184.54000000,184.67000000,2279.86801000
2019-11-10 00:30:00,184.68000000,185.00000000,184.34000000,184.40000000,1624.48921000
2019-11-10 01:00:00,184.39000000,184.57000000,184.19000000,184.23000000,2235.36800000
2019-11-10 01:30:00,184.27000000,184.60000000,184.20000000,184.30000000,1958.12201000
2019-11-10 02:00:00,184.31000000,184.38000000,183.57000000,183.98000000,3145.23148000
2019-11-10 02:30:00,183.97000000,184.18000000,183.50000000,183.88000000,3524.07087000
2019-11-10 03:00:00,183.89000000,184.00000000,183.30000000,183.56000000,3264.31051000
2019-11-10 03:30:00,183.55000000,184.08000000,183.42000000,184.06000000,2423.21108000
2019-11-10 04:00:00,184.06000000,184.20000000,183.80000000,184.03000000,2406.30185000
2019-11-10 04:30:00,184.02000000,184.85000000,183.92000000,184.48000000,5727.13615000
2019-11-10 05:00:00,184.45000000,185.31000000,184.43000000,185.15000000,4001.81161000
2019-11-10 05:30:00,185.18000000,188.56000000,185.16000000,188.08000000,22539.71485000
2019-11-10 06:00:00,188.08000000,189.00000000,186.74000000,187.56000000,11743.92635000
2019-11-10 06:30:00,187.56000000,187.77000000,187.06000000,187.42000000,4465.13757000
2019-11-10 07:00:00,187.42000000,187.82000000,186.81000000,187.13000000,4106.88147000
2019-11-10 07:30:00,187.15000000,187.54000000,186.97000000,187.23000000,4071.83138000
2019-11-10 08:00:00,187.25000000,187.90000000,186.98000000,187.01000000,4340.45814000
2019-11-10 08:30:00,187.01000000,187.27000000,186.55000000,186.82000000,4737.52679000
2019-11-10 09:00:00,186.84000000,187.33000000,186.77000000,187.24000000,2877.35552000
2019-11-10 09:30:00,187.26000000,187.38000000,186.78000000,187.02000000,2395.77358000
2019-11-10 10:00:00,187.03000000,187.40000000,186.92000000,186.97000000,4188.11635000
2019-11-10 10:30:00,186.97000000,187.28000000,186.80000000,187.23000000,4936.89271000
2019-11-10 11:00:00,187.20000000,188.30000000,187.20000000,187.92000000,8844.32173000
2019-11-10 11:30:00,187.93000000,188.01000000,186.29000000,186.57000000,7929.40757000
2019-11-10 12:00:00,186.59000000,187.28000000,186.58000000,187.03000000,5026.75243000
2019-11-10 12:30:00,187.04000000,187.51000000,186.80000000,186.95000000,3243.26335000
2019-11-10 13:00:00,186.90000000,187.21000000,186.73000000,187.21000000,2609.61321000
2019-11-10 13:30:00,187.22000000,187.24000000,186.00000000,186.38000000,4811.05249000
2019-11-10 14:00:00,186.35000000,186.77000000,185.64000000,186.54000000,4969.08654000
2019-11-10 14:30:00,186.54000000,186.97000000,186.54000000,186.77000000,3943.67206000
2019-11-10 15:00:00,186.79000000,187.49000000,186.72000000,187.28000000,4857.98358000
2019-11-10 15:30:00,187.29000000,187.33000000,186.63000000,186.81000000,3023.49767000
2019-11-10 16:00:00,186.76000000,191.58000000,184.30000000,190.71000000,57518.55494000
2019-11-10 16:30:00,190.65000000,190.72000000,189.39000000,190.11000000,15853.98889000
2019-11-10 17:00:00,190.10000000,190.43000000,189.90000000,190.04000000,8261.68901000
2019-11-10 17:30:00,190.02000000,190.20000000,189.64000000,189.76000000,5189.73745000
2019-11-10 18:00:00,189.75000000,189.90000000,189.49000000,189.54000000,4718.07205000
2019-11-10 18:30:00,189.58000000,190.10000000,189.54000000,190.06000000,5100.99791000
2019-11-10 19:00:00,190.09000000,190.15000000,189.40000000,189.44000000,2278.55371000
2019-11-10 19:30:00,189.47000000,190.14000000,189.42000000,189.95000000,1921.84454000
2019-11-10 20:00:00,189.98000000,190.17000000,189.44000000,189.64000000,2653.06473000
2019-11-10 20:30:00,189.64000000,189.76000000,189.40000000,189.61000000,2714.35884000
2019-11-10 21:00:00,189.65000000,189.65000000,189.32000000,189.53000000,3242.80705000
2019-11-10 21:30:00,189.59000000,189.85000000,189.40000000,189.58000000,2027.38955000
2019-11-10 22:00:00,189.57000000,190.02000000,189.51000000,189.84000000,2143.34276000
2019-11-10 22:30:00,189.83000000,190.26000000,189.71000000,189.72000000,1968.75758000
2019-11-10 23:00:00,189.73000000,189.96000000,189.12000000,189.16000000,3123.55676000
2019-11-10 23:30:00,189.15000000,189.24000000,188.82000000,188.96000000,3971.63259000
2019-11-11 00:00:00,188.96000000,189.34000000,188.90000000,189.26000000,3926.99073000
2019-11-11 00:30:00,189.27000000,189.49000000,189.26000000,189.38000000,2474.75630000
2019-11-11 01:00:00,189.37000000,189.66000000,189.25000000,189.57000000,2902.64069000
2019-11-11 01:30:00,189.57000000,190.00000000,189.45000000,189.94000000,3498.10412000
2019-11-11 02:00:00,189.95000000,190.19000000,189.62000000,189.82000000,4120.26726000
2019-11-11 02:30:00,189.82000000,189.83000000,189.45000000,189.67000000,2342.21740000
2019-11-11 03:00:00,189.61000000,189.67000000,189.00000000,189.12000000,4937.16400000
2019-11-11 03:30:00,189.08000000,189.29000000,188.85000000,188.96000000,4449.72208000
2019-11-11 04:00:00,188.97000000,189.06000000,188.55000000,188.75000000,6382.66288000
2019-11-11 04:30:00,188.75000000,188.75000000,188.00000000,188.28000000,11241.13411000
2019-11-11 05:00:00,188.28000000,188.78000000,188.08000000,188.64000000,5187.05875000
2019-11-11 05:30:00,188.63000000,188.79000000,187.37000000,188.29000000,12587.28290000
2019-11-11 06:00:00,188.28000000,188.29000000,186.10000000,186.87000000,12591.96506000
2019-11-11 06:30:00,186.84000000,187.28000000,185.58000000,186.68000000,19558.05862000
2019-11-11 07:00:00,186.66000000,187.02000000,185.88000000,186.56000000,8479.03777000
2019-11-11 07:30:00,186.54000000,187.04000000,186.44000000,186.95000000,5192.79038000
