d,o,h,l,c,v
2019-11-17 00:00:00,8490.74000000,8513.64000000,8484.88000000,8508.02000000,473.17649800
2019-11-17 00:30:00,8508.56000000,8519.53000000,8491.51000000,8504.65000000,671.89219900
2019-11-17 01:00:00,8504.48000000,8516.32000000,8490.00000000,8494.60000000,458.37205000
2019-11-17 01:30:00,8493.75000000,8496.63000000,8481.87000000,8484.80000000,204.09896700
2019-11-17 02:00:00,8485.13000000,8496.60000000,8483.00000000,8494.04000000,308.06072800
2019-11-17 02:30:00,8494.49000000,8499.97000000,8480.00000000,8485.67000000,262.60784300
2019-11-17 03:00:00,8486.20000000,8487.60000000,8472.61000000,8475.55000000,220.93317500
2019-11-17 03:30:00,8475.55000000,8485.22000000,8472.62000000,8482.02000000,146.28747800
2019-11-17 04:00:00,8482.01000000,8482.69000000,8464.08000000,8471.78000000,309.30886300
2019-11-17 04:30:00,8472.33000000,8484.10000000,8463.64000000,8475.36000000,214.13790400
2019-11-17 05:00:00,8475.33000000,8485.40000000,8474.01000000,8480.92000000,147.66305300
2019-11-17 05:30:00,8480.38000000,8491.28000000,8480.38000000,8491.01000000,194.28151400
2019-11-17 06:00:00,8491.34000000,8491.51000000,8475.27000000,8479.02000000,230.45613800
2019-11-17 06:30:00,8479.02000000,8481.40000000,8474.00000000,8479.23000000,203.37436100
2019-11-17 07:00:00,8479.26000000,8479.40000000,8462.46000000,8468.63000000,264.53122300
2019-11-17 07:30:00,8467.86000000,8472.49000000,8407.00000000,8425.81000000,986.40815100
2019-11-17 08:00:00,8427.30000000,8503.73000000,8350.68000000,8488.48000000,3225.69437700
2019-11-17 08:30:00,8488.48000000,8567.18000000,8473.02000000,8553.34000000,1903.74276800
2019-11-17 09:00:00,8554.52000000,8591.83000000,8504.00000000,8506.57000000,1506.49510000
2019-11-17 09:30:00,8506.82000000,8544.00000000,8506.58000000,8536.33000000,693.74730100
2019-11-17 10:00:00,8535.88000000,8547.62000000,8520.00000000,8541.45000000,578.61968700
2019-11-17 10:30:00,8541.45000000,8545.00000000,8523.21000000,8525.00000000,464.60840600
2019-11-17 11:00:00,8525.42000000,8541.83000000,8517.01000000,8531.92000000,464.11652300
2019-11-17 11:30:00,8531.48000000,8540.00000000,8521.16000000,8521.26000000,341.59836000
2019-11-17 12:00:00,8521.26000000,8554.57000000,8520.00000000,8539.92000000,525.75515300
2019-11-17 12:30:00,8539.96000000,8574.37000000,8539.08000000,8559.67000000,715.90761400
2019-11-17 13:00:00,8559.67000000,8573.69000000,8531.99000000,8547.43000000,628.84194200
2019-11-17 13:30:00,8547.40000000,8554.59000000,8518.00000000,8530.31000000,631.02526000
2019-11-17 14:00:00,8530.31000000,8536.26000000,8511.26000000,8523.04000000,447.43060000
2019-11-17 14:30:00,8522.46000000,8529.64000000,8512.40000000,8521.20000000,500.79001100
2019-11-17 15:00:00,8521.08000000,8544.39000000,8518.30000000,8542.91000000,346.96268000
2019-11-17 15:30:00,8543.15000000,8543.45000000,8521.80000000,8529.99000000,399.24155400
2019-11-17 16:00:00,8529.52000000,8550.00000000,8525.16000000,8536.06000000,434.12822400
2019-11-17 16:30:00,8536.14000000,8546.01000000,8531.99000000,8536.73000000,369.94237900
2019-11-17 17:00:00,8536.73000000,8557.49000000,8534.59000000,8544.02000000,351.08514700
2019-11-17 17:30:00,8542.73000000,8549.98000000,8538.00000000,8542.05000000,353.97086100
2019-11-17 18:00:00,8541.23000000,8548.75000000,8530.40000000,8540.33000000,283.01375000
2019-11-17 18:30:00,8540.07000000,8544.28000000,8531.35000000,8539.05000000,278.01422300
2019-11-17 19:00:00,8539.24000000,8544.37000000,8537.34000000,8541.31000000,161.34617400
2019-11-17 19:30:00,8541.37000000,8567.55000000,8533.67000000,8553.19000000,1054.06888200
2019-11-17 20:00:00,8552.96000000,8570.00000000,8548.96000000,8565.00000000,510.03341900
2019-11-17 20:30:00,8565.00000000,8635.00000000,8519.00000000,8531.34000000,1990.68503400
2019-11-17 21:00:00,8531.34000000,8545.49000000,8525.37000000,8539.30000000,405.19020700
2019-11-17 21:30:00,8538.43000000,8559.52000000,8535.89000000,8548.82000000,288.69003400
2019-11-17 22:00:00,8548.99000000,8553.00000000,8529.96000000,8532.00000000,235.49968400
2019-11-17 22:30:00,8532.00000000,8547.01000000,8529.72000000,8545.13000000,191.28380400
2019-11-17 23:00:00,8545.49000000,8547.48000000,8455.55000000,8513.48000000,805.32658800
2019-11-17 23:30:00,8513.60000000,8516.72000000,8482.03000000,8502.40000000,626.59119100
2019-11-18 00:00:00,8502.87000000,8503.52000000,8456.00000000,8473.89000000,774.76042300
2019-11-18 00:30:00,8474.76000000,8500.00000000,8472.07000000,8494.50000000,413.96185700
2019-11-18 01:00:00,8494.56000000,8496.39000000,8480.19000000,8489.94000000,275.74014900
2019-11-18 01:30:00,8490.30000000,8498.33000000,8473.71000000,8483.94000000,262.36889400
2019-11-18 02:00:00,8485.04000000,8485.04000000,8470.92000000,8479.97000000,257.66632800
2019-11-18 02:30:00,8481.06000000,8481.06000000,8415.00000000,8451.99000000,923.09333700
2019-11-18 03:00:00,8451.99000000,8460.00000000,8430.69000000,8444.11000000,502.26209400
2019-11-18 03:30:00,8444.75000000,8481.65000000,8432.36000000,8475.78000000,524.24843000
2019-11-18 04:00:00,8474.69000000,8492.00000000,8463.36000000,8471.11000000,430.78926900
2019-11-18 04:30:00,8473.84000000,8483.41000000,8457.71000000,8473.69000000,278.16321600
2019-11-18 05:00:00,8474.53000000,8482.64000000,8464.63000000,8469.24000000,158.36923500
2019-11-18 05:30:00,8469.60000000,8487.79000000,8465.63000000,8482.38000000,221.44188900
2019-11-18 06:00:00,8482.42000000,8492.00000000,8437.00000000,8448.15000000,656.89669300
2019-11-18 06:30:00,8449.54000000,8457.49000000,8432.14000000,8444.78000000,416.98431600
2019-11-18 07:00:00,8444.78000000,8467.78000000,8423.44000000,8445.56000000,710.79926300
2019-11-18 07:30:00,8446.03000000,8457.09000000,8436.02000000,8452.03000000,468.60670100
2019-11-18 08:00:00,8451.23000000,8459.00000000,8435.23000000,8456.85000000,429.22122800
2019-11-18 08:30:00,8456.52000000,8499.00000000,8450.32000000,8473.50000000,1094.35889500
2019-11-18 09:00:00,8473.54000000,8474.74000000,8458.10000000,8465.00000000,674.83941700
2019-11-18 09:30:00,8464.58000000,8480.48000000,8457.64000000,8479.21000000,419.61616900
2019-11-18 10:00:00,8479.38000000,8479.74000000,8455.00000000,8458.43000000,491.46962200
2019-11-18 10:30:00,8458.97000000,8469.46000000,8454.29000000,8458.26000000,441.00903000
2019-11-18 11:00:00,8458.53000000,8466.19000000,8442.00000000,8442.92000000,567.86166300
2019-11-18 11:30:00,8443.09000000,8453.72000000,8425.00000000,8443.77000000,771.59131300
2019-11-18 12:00:00,8443.90000000,8445.75000000,8370.45000000,8414.20000000,2045.30325300
2019-11-18 12:30:00,8414.20000000,8434.05000000,8413.49000000,8415.00000000,617.35092100
2019-11-18 13:00:00,8415.01000000,8443.95000000,8405.00000000,8425.28000000,775.01775500
2019-11-18 13:30:00,8427.65000000,8465.48000000,8421.62000000,8445.94000000,722.70398300
2019-11-18 14:00:00,8446.00000000,8463.01000000,8440.00000000,8442.64000000,737.00783100
2019-11-18 14:30:00,8442.46000000,8456.00000000,8442.03000000,8443.34000000,657.24461200
2019-11-18 15:00:00,8442.91000000,8444.44000000,8420.16000000,8436.20000000,1073.50445800
2019-11-18 15:30:00,8436.24000000,8437.12000000,8395.93000000,8408.99000000,1204.35332900
2019-11-18 16:00:00,8408.99000000,8429.77000000,8406.74000000,8427.85000000,733.99066000
2019-11-18 16:30:00,8428.18000000,8437.22000000,8415.00000000,8415.95000000,541.33751300
2019-11-18 17:00:00,8415.96000000,8416.17000000,8305.00000000,8349.14000000,2604.58779500
2019-11-18 17:30:00,8344.88000000,8364.81000000,8326.96000000,8344.82000000,1272.92746900
2019-11-18 18:00:00,8343.77000000,8348.93000000,8151.00000000,8173.18000000,4689.18789600
2019-11-18 18:30:00,8173.18000000,8231.03000000,8060.00000000,8214.88000000,5702.50560100
2019-11-18 19:00:00,8215.19000000,8215.54000000,8174.00000000,8205.16000000,1267.99495700
2019-11-18 19:30:00,8204.71000000,8248.00000000,8200.68000000,8213.95000000,1431.67567700
2019-11-18 20:00:00,8213.42000000,8215.65000000,8170.05000000,8173.90000000,1187.93191800
2019-11-18 20:30:00,8173.93000000,8221.70000000,8169.03000000,8217.89000000,703.81874200
2019-11-18 21:00:00,8217.18000000,8226.80000000,8200.46000000,8215.40000000,687.90023200
2019-11-18 21:30:00,8214.65000000,8246.00000000,8213.93000000,8237.94000000,671.01920500
2019-11-18 22:00:00,8237.95000000,8239.54000000,8191.38000000,8209.47000000,495.04316400
2019-11-18 22:30:00,8207.93000000,8231.33000000,8204.01000000,8211.39000000,400.36387100
2019-11-18 23:00:00,8210.54000000,8219.78000000,8200.56000000,8208.16000000,277.20762200
2019-11-18 23:30:00,8208.18000000,8212.00000000,8185.26000000,8187.17000000,351.59304500
2019-11-19 00:00:00,8186.50000000,8218.63000000,8174.07000000,8195.67000000,472.86001300
2019-11-19 00:30:00,8195.24000000,8197.34000000,8174.77000000,8183.39000000,489.97593900
2019-11-19 01:00:00,8183.26000000,8205.69000000,8176.85000000,8190.67000000,487.13605600
2019-11-19 01:30:00,8190.74000000,8206.95000000,8185.23000000,8196.12000000,535.48480900
2019-11-19 02:00:00,8196.19000000,8210.00000000,8194.20000000,8195.62000000,426.55975400
2019-11-19 02:30:00,8195.61000000,8204.74000000,8192.04000000,8200.44000000,256.69654900
2019-10-29 07:00:00,9426.04000000,9467.33000000,9425.99000000,9447.79000000,883.60740400
2019-10-29 07:30:00,9447.96000000,9485.00000000,9434.76000000,9441.68000000,1407.42730100
2019-10-29 08:00:00,9441.56000000,9467.45000000,9397.96000000,9415.90000000,1239.19001600
2019-10-29 08:30:00,9414.00000000,9435.71000000,9391.89000000,9418.06000000,872.65685100
2019-10-29 09:00:00,9417.50000000,9421.01000000,9351.00000000,9384.65000000,1177.50618200
2019-10-29 09:30:00,9381.10000000,9413.79000000,9365.14000000,9384.90000000,776.92689200
2019-10-29 10:00:00,9385.35000000,9479.96000000,9382.78000000,9446.79000000,1473.92878900
2019-10-29 10:30:00,9447.66000000,9490.10000000,9432.01000000,9447.98000000,1125.76716500
2019-10-29 11:00:00,9447.97000000,9459.80000000,9408.00000000,9417.91000000,1000.96179600
2019-10-29 11:30:00,9417.27000000,9456.37000000,9380.62000000,9432.27000000,1023.62952700
2019-10-29 12:00:00,9434.93000000,9469.27000000,9379.01000000,9392.47000000,1591.53919000
2019-10-29 12:30:00,9395.26000000,9423.72000000,9366.04000000,9395.00000000,1409.80902900
2019-10-29 13:00:00,9395.00000000,9420.97000000,9330.02000000,9350.31000000,1489.00113100
2019-10-29 13:30:00,9350.95000000,9354.21000000,9265.83000000,9338.72000000,2587.53273500
2019-10-29 14:00:00,9337.79000000,9343.36000000,9301.47000000,9329.34000000,1191.36714400
2019-10-29 14:30:00,9327.30000000,9372.02000000,9325.05000000,9359.33000000,1103.64495900
2019-10-29 15:00:00,9362.61000000,9365.01000000,9317.12000000,9327.04000000,990.74284000
2019-10-29 15:30:00,9327.74000000,9354.99000000,9305.03000000,9340.06000000,876.33070700
2019-10-29 16:00:00,9341.66000000,9355.43000000,9256.91000000,9324.76000000,1996.06859300
2019-10-29 16:30:00,9324.76000000,9348.71000000,9286.39000000,9301.84000000,1172.28643200
2019-10-29 17:00:00,9303.32000000,9354.74000000,9267.52000000,9330.87000000,1172.91825200
2019-10-29 17:30:00,9330.93000000,9354.88000000,9301.51000000,9318.13000000,732.96455600
2019-10-29 18:00:00,9318.49000000,9387.52000000,9303.00000000,9387.04000000,1101.48386100
2019-10-29 18:30:00,9387.75000000,9397.00000000,9338.42000000,9357.06000000,966.70693200
2019-10-29 19:00:00,9356.96000000,9363.77000000,9335.19000000,9355.69000000,720.31141700
2019-10-29 19:30:00,9355.71000000,9384.73000000,9072.00000000,9225.09000000,5038.76904600
2019-10-29 20:00:00,9227.76000000,9462.25000000,9214.47000000,9410.56000000,4895.13758000
2019-10-29 20:30:00,9412.76000000,9482.00000000,9401.00000000,9426.43000000,1755.03568600
2019-10-29 21:00:00,9423.15000000,9434.88000000,9381.01000000,9389.25000000,760.26798500
2019-10-29 21:30:00,9389.84000000,9436.68000000,9377.70000000,9397.91000000,714.83795100
2019-10-29 22:00:00,9396.60000000,9446.74000000,9395.40000000,9430.27000000,527.42988400
2019-10-29 22:30:00,9428.45000000,9454.00000000,9402.51000000,9437.83000000,808.30303300
2019-10-29 23:00:00,9438.82000000,9449.69000000,9390.00000000,9403.14000000,765.56250300
2019-10-29 23:30:00,9403.14000000,9417.42000000,9392.00000000,9407.62000000,457.81815400
2019-10-30 00:00:00,9407.62000000,9409.84000000,9370.70000000,9397.95000000,610.18643900
2019-10-30 00:30:00,9397.94000000,9406.60000000,9245.01000000,9352.90000000,1892.80961000
2019-10-30 01:00:00,9349.39000000,9390.00000000,9250.00000000,9354.15000000,2155.05640200
2019-10-30 01:30:00,9354.29000000,9389.53000000,9338.67000000,9380.95000000,864.85581900
2019-10-30 02:00:00,9380.12000000,9394.84000000,9322.07000000,9337.42000000,678.92508900
2019-10-30 02:30:00,9337.03000000,9345.28000000,9272.57000000,9309.08000000,713.89168000
2019-10-30 03:00:00,9306.16000000,9321.96000000,9275.00000000,9318.22000000,926.00985000
2019-10-30 03:30:00,9317.95000000,9320.00000000,9251.17000000,9276.93000000,863.27913700
2019-10-30 04:00:00,9279.24000000,9331.72000000,9237.00000000,9264.87000000,1198.88889900
2019-10-30 04:30:00,9264.87000000,9265.29000000,9212.20000000,9238.43000000,1127.74561900
2019-10-30 05:00:00,9239.63000000,9258.62000000,9181.00000000,9201.77000000,1472.65792600
2019-10-30 05:30:00,9200.00000000,9218.80000000,9153.00000000,9199.13000000,1468.33532800
2019-10-30 06:00:00,9200.44000000,9243.91000000,9191.82000000,9222.00000000,862.44014700
2019-10-30 06:30:00,9222.20000000,9235.47000000,9201.00000000,9231.22000000,525.69552400
2019-10-30 07:00:00,9231.22000000,9253.18000000,9218.75000000,9223.38000000,670.83053300
2019-10-30 07:30:00,9224.80000000,9228.05000000,9151.00000000,9161.30000000,1481.53483200
2019-10-30 08:00:00,9164.71000000,9234.00000000,9161.15000000,9217.04000000,1101.28080500
2019-10-30 08:30:00,9216.01000000,9217.80000000,9175.94000000,9192.85000000,760.41835000
2019-10-30 09:00:00,9192.85000000,9238.73000000,9191.55000000,9227.41000000,797.68380200
2019-10-30 09:30:00,9226.92000000,9248.79000000,9209.22000000,9219.36000000,705.38073900
2019-10-30 10:00:00,9219.98000000,9222.02000000,9060.00000000,9087.02000000,2992.21310900
2019-10-30 10:30:00,9089.57000000,9154.54000000,9023.00000000,9114.62000000,3644.39975000
2019-10-30 11:00:00,9113.29000000,9115.00000000,9018.00000000,9091.67000000,2281.56494600
2019-10-30 11:30:00,9091.67000000,9110.00000000,9061.25000000,9097.69000000,1653.25477200
2019-10-30 12:00:00,9096.23000000,9172.41000000,9086.47000000,9126.80000000,1703.97624000
2019-10-30 12:30:00,9126.80000000,9138.27000000,9076.84000000,9123.32000000,1225.65155600
2019-10-30 13:00:00,9123.33000000,9142.39000000,9088.23000000,9108.86000000,1047.07128900
2019-10-30 13:30:00,9108.04000000,9114.82000000,9028.25000000,9042.72000000,1508.43469900
2019-10-30 14:00:00,9042.76000000,9120.08000000,9021.00000000,9108.53000000,1432.99266200
2019-10-30 14:30:00,9108.24000000,9128.00000000,9057.05000000,9083.15000000,1222.03266800
2019-10-30 15:00:00,9081.44000000,9101.22000000,9041.73000000,9061.88000000,735.79863300
2019-10-30 15:30:00,9061.76000000,9129.39000000,9001.01000000,9093.72000000,1985.55633000
2019-10-30 16:00:00,9093.72000000,9164.55000000,9012.07000000,9057.06000000,1945.83503500
2019-10-30 16:30:00,9059.78000000,9090.00000000,9045.01000000,9056.60000000,830.13824500
2019-10-30 17:00:00,9058.40000000,9134.20000000,9054.42000000,9102.27000000,733.56619200
2019-10-30 17:30:00,9100.35000000,9128.74000000,9093.01000000,9113.00000000,576.64501600
2019-10-30 18:00:00,9110.52000000,9135.21000000,9100.03000000,9121.01000000,602.00861100
2019-10-30 18:30:00,9121.08000000,9163.01000000,9110.13000000,9163.01000000,761.24557000
2019-10-30 19:00:00,9163.25000000,9194.95000000,9146.68000000,9169.49000000,1203.45929100
2019-10-30 19:30:00,9167.04000000,9204.65000000,9155.20000000,9202.09000000,680.43899700
2019-10-30 20:00:00,9201.17000000,9217.33000000,9170.08000000,9173.41000000,897.58304700
2019-10-30 20:30:00,9173.39000000,9188.56000000,9128.07000000,9173.52000000,581.78200600
2019-10-30 21:00:00,9172.99000000,9175.47000000,9131.00000000,9133.16000000,417.26866300
2019-10-30 21:30:00,9133.16000000,9159.00000000,9128.26000000,9136.63000000,488.53909000
2019-10-30 22:00:00,9136.61000000,9171.76000000,9135.00000000,9162.78000000,487.60445400
2019-10-30 22:30:00,9161.67000000,9225.00000000,9161.66000000,9216.64000000,1125.46507300
2019-10-30 23:00:00,9215.42000000,9223.00000000,9163.00000000,9182.57000000,867.93847500
2019-10-30 23:30:00,9182.34000000,9197.05000000,9147.27000000,9154.72000000,731.41548500
2019-10-31 00:00:00,9154.02000000,9202.70000000,9151.69000000,9184.73000000,691.49418000
2019-10-31 00:30:00,9183.59000000,9204.97000000,9120.94000000,9138.32000000,712.12682100
2019-10-31 01:00:00,9138.57000000,9146.01000000,9081.00000000,9088.87000000,1153.01714900
2019-10-31 01:30:00,9088.00000000,9100.00000000,9054.83000000,9057.82000000,1063.78849200
2019-10-31 02:00:00,9058.93000000,9114.90000000,9051.01000000,9110.56000000,511.84766700
2019-10-31 02:30:00,9111.00000000,9118.41000000,9081.05000000,9090.96000000,605.47978600
2019-10-31 03:00:00,9089.82000000,9132.08000000,9069.17000000,9108.63000000,617.72606600
2019-10-31 03:30:00,9107.00000000,9133.73000000,9095.00000000,9100.02000000,499.76324300
2019-10-31 04:00:00,9100.01000000,9106.01000000,9080.15000000,9096.98000000,377.86658400
2019-10-31 04:30:00,9096.98000000,9115.68000000,9074.74000000,9081.27000000,357.00582100
2019-10-31 05:00:00,9081.29000000,9129.07000000,9078.23000000,9121.10000000,551.34467500
2019-10-31 05:30:00,9121.10000000,9179.72000000,9118.87000000,9167.46000000,1029.35659300
2019-10-31 06:00:00,9167.46000000,9209.00000000,9105.07000000,9131.38000000,1543.67812800
2019-10-31 06:30:00,9130.06000000,9140.62000000,9095.00000000,9120.46000000,1025.56855700
2019-10-31 07:00:00,9120.44000000,9123.18000000,9088.40000000,9095.75000000,771.23764900
2019-10-31 07:30:00,9095.75000000,9108.46000000,9077.03000000,9098.32000000,756.28734500
2019-10-31 08:00:00,9096.02000000,9115.80000000,9075.98000000,9104.96000000,685.59851500
2019-10-31 08:30:00,9104.95000000,9139.19000000,9100.06000000,9113.70000000,600.30925700
2019-10-31 09:00:00,9113.39000000,9114.98000000,9060.00000000,9076.06000000,839.48218900
2019-10-31 09:30:00,9075.96000000,9097.67000000,9022.38000000,9037.92000000,1656.75629200
2019-10-31 10:00:00,9037.92000000,9043.52000000,8913.00000000,9020.97000000,3768.49637000
2019-10-31 10:30:00,9022.00000000,9081.07000000,9001.51000000,9072.68000000,1545.88778300
2019-10-31 11:00:00,9072.68000000,9149.42000000,9048.82000000,9108.91000000,1624.79629700
2019-10-31 11:30:00,9108.06000000,9145.05000000,9086.38000000,9109.53000000,1217.85476800
2019-10-31 12:00:00,9109.53000000,9405.00000000,9108.42000000,9331.44000000,6237.39765300
2019-10-31 12:30:00,9330.59000000,9332.07000000,9258.02000000,9303.88000000,1862.78392700
2019-10-31 13:00:00,9303.91000000,9330.00000000,9263.18000000,9263.24000000,1388.98650300
2019-10-31 13:30:00,9265.85000000,9304.63000000,9258.88000000,9290.88000000,1063.90248400
2019-10-31 14:00:00,9290.50000000,9291.44000000,9222.33000000,9240.00000000,1529.24669500
2019-10-31 14:30:00,9239.75000000,9258.09000000,9225.59000000,9238.65000000,779.25802200
2019-10-31 15:00:00,9236.42000000,9276.00000000,9180.00000000,9193.94000000,1781.23226000
2019-10-31 15:30:00,9192.78000000,9223.10000000,9182.46000000,9213.98000000,847.53122100
2019-10-31 16:00:00,9213.98000000,9257.99000000,9202.00000000,9227.78000000,1214.27280400
2019-10-31 16:30:00,9227.78000000,9248.67000000,9207.29000000,9239.57000000,873.27945900
2019-10-31 17:00:00,9239.48000000,9264.04000000,9229.88000000,9239.08000000,824.14063800
2019-10-31 17:30:00,9238.12000000,9255.06000000,9227.03000000,9243.41000000,466.54420100
2019-10-31 18:00:00,9244.93000000,9257.88000000,9193.10000000,9216.81000000,646.57621900
2019-10-31 18:30:00,9216.62000000,9259.18000000,9204.27000000,9229.95000000,553.15759800
2019-10-31 19:00:00,9229.96000000,9235.00000000,9206.89000000,9213.46000000,404.07902000
2019-10-31 19:30:00,9213.39000000,9250.00000000,9209.16000000,9211.04000000,686.55998300
2019-10-31 20:00:00,9211.02000000,9243.47000000,9182.59000000,9182.71000000,742.56096800
2019-10-31 20:30:00,9182.98000000,9194.45000000,9123.33000000,9185.98000000,1721.10428200
2019-10-31 21:00:00,9182.82000000,9189.03000000,9013.00000000,9112.09000000,3140.73422100
2019-10-31 21:30:00,9113.47000000,9200.00000000,9111.33000000,9126.20000000,973.68017800
2019-10-31 22:00:00,9126.22000000,9157.07000000,9115.83000000,9141.02000000,823.16961600
2019-10-31 22:30:00,9141.22000000,9144.18000000,9083.86000000,9122.69000000,525.44215700
2019-10-31 23:00:00,9123.92000000,9157.00000000,9105.07000000,9136.50000000,639.77875900
2019-10-31 23:30:00,9136.46000000,9157.00000000,9127.52000000,9140.85000000,443.83580700
2019-11-01 00:00:00,9140.86000000,9144.70000000,9098.28000000,9108.63000000,797.80283700
2019-11-01 00:30:00,9108.65000000,9127.82000000,9101.00000000,9125.52000000,514.25528900
2019-11-01 01:00:00,9127.00000000,9141.70000000,9110.63000000,9117.10000000,335.79019200
2019-11-01 01:30:00,9117.10000000,9123.91000000,9090.08000000,9092.65000000,656.84393200
2019-11-01 02:00:00,9092.71000000,9110.56000000,9067.14000000,9086.70000000,631.51467700
2019-11-01 02:30:00,9085.90000000,9140.61000000,9062.09000000,9123.16000000,748.44041500
2019-11-01 03:00:00,9122.85000000,9122.85000000,9043.85000000,9061.43000000,959.36771900
2019-11-01 03:30:00,9061.43000000,9080.00000000,9054.11000000,9063.13000000,599.82642400
2019-11-01 04:00:00,9064.12000000,9079.21000000,9030.00000000,9063.81000000,685.58516500
2019-11-01 04:30:00,9063.86000000,9100.00000000,9061.17000000,9078.33000000,469.45845800
2019-11-01 05:00:00,9077.63000000,9111.58000000,9072.28000000,9100.63000000,503.89983900
2019-11-01 05:30:00,9102.74000000,9102.74000000,9076.43000000,9080.79000000,402.57613500
2019-11-01 06:00:00,9080.62000000,9104.45000000,9070.00000000,9100.28000000,440.82696200
2019-11-01 06:30:00,9100.19000000,9137.00000000,9090.00000000,9118.90000000,651.54563600
2019-11-01 07:00:00,9116.37000000,9127.50000000,9086.42000000,9091.91000000,546.95898200
2019-11-01 07:30:00,9091.87000000,9104.72000000,9080.12000000,9099.00000000,563.79715400
2019-11-01 08:00:00,9099.43000000,9174.99000000,9094.20000000,9139.95000000,1279.82857600
2019-11-01 08:30:00,9138.56000000,9154.18000000,9100.00000000,9134.63000000,989.86660000
2019-11-01 09:00:00,9134.63000000,9136.00000000,9088.88000000,9107.77000000,758.36597300
2019-11-01 09:30:00,9108.00000000,9116.82000000,9090.00000000,9103.12000000,646.11682800
2019-11-01 10:00:00,9103.42000000,9150.41000000,9095.13000000,9144.58000000,961.13887200
2019-11-01 10:30:00,9144.61000000,9181.32000000,9130.00000000,9155.93000000,1133.98422900
2019-11-01 11:00:00,9155.93000000,9270.00000000,9155.36000000,9247.28000000,2929.31189200
2019-11-01 11:30:00,9247.22000000,9279.00000000,9132.41000000,9163.16000000,1999.73780000
2019-11-01 12:00:00,9164.56000000,9180.00000000,9141.65000000,9144.17000000,902.43677000
2019-11-01 12:30:00,9141.83000000,9213.14000000,9130.00000000,9188.64000000,1594.06486400
2019-11-01 13:00:00,9188.35000000,9219.98000000,9061.65000000,9115.48000000,2009.56589300
2019-11-01 13:30:00,9115.34000000,9123.59000000,9071.01000000,9112.86000000,1264.33625000
2019-11-01 14:00:00,9111.95000000,9136.30000000,9075.80000000,9111.27000000,1311.43806900
2019-11-01 14:30:00,9113.35000000,9124.65000000,9094.00000000,9122.50000000,686.96629400
2019-11-01 15:00:00,9123.74000000,9154.53000000,9114.00000000,9138.99000000,869.77780600
2019-11-01 15:30:00,9138.99000000,9248.51000000,9076.00000000,9082.43000000,2213.77018300
2019-11-01 16:00:00,9082.43000000,9149.41000000,9060.00000000,9139.99000000,2132.47855600
2019-11-01 16:30:00,9139.99000000,9200.00000000,9122.29000000,9152.90000000,914.03826600
2019-11-01 17:00:00,9150.75000000,9188.60000000,9138.94000000,9168.36000000,607.44557900
2019-11-01 17:30:00,9168.37000000,9202.00000000,9155.93000000,9159.94000000,626.76365800
2019-11-01 18:00:00,9160.16000000,9184.28000000,9148.84000000,9170.16000000,426.40190000
2019-11-01 18:30:00,9170.23000000,9205.20000000,9161.52000000,9181.11000000,642.15740000
2019-11-01 19:00:00,9183.51000000,9213.57000000,9171.58000000,9175.56000000,621.85715100
2019-11-01 19:30:00,9179.17000000,9185.51000000,9158.27000000,9170.49000000,323.78273100
2019-11-01 20:00:00,9170.09000000,9209.00000000,9167.15000000,9194.91000000,794.93180300
2019-11-01 20:30:00,9193.99000000,9200.00000000,9175.41000000,9190.25000000,505.40799700
2019-11-01 21:00:00,9190.15000000,9220.00000000,9180.00000000,9212.99000000,651.32831600
2019-11-01 21:30:00,9213.07000000,9275.00000000,9194.05000000,9259.21000000,1235.15416700
2019-11-01 22:00:00,9256.41000000,9277.16000000,9194.02000000,9223.74000000,1030.01032600
2019-11-01 22:30:00,9224.42000000,9249.92000000,9183.67000000,9188.50000000,654.08167500
2019-11-01 23:00:00,9190.93000000,9245.92000000,9184.82000000,9230.07000000,774.49478700
2019-11-01 23:30:00,9230.07000000,9246.97000000,9211.00000000,9231.61000000,595.28308800
2019-11-02 00:00:00,9231.40000000,9265.29000000,9217.65000000,9228.99000000,692.23694500
2019-11-02 00:30:00,9227.99000000,9249.65000000,9209.16000000,9243.54000000,426.33870900
2019-11-02 01:00:00,9244.74000000,9270.76000000,9232.59000000,9258.92000000,864.87366300
2019-11-02 01:30:00,9258.46000000,9268.33000000,9224.03000000,9238.38000000,973.59636400
2019-11-02 02:00:00,9238.37000000,9245.98000000,9209.99000000,9214.81000000,510.47872400
2019-11-02 02:30:00,9215.00000000,9249.98000000,9210.31000000,9249.88000000,452.06010600
2019-11-02 03:00:00,9248.98000000,9251.01000000,9226.67000000,9238.29000000,499.62839400
2019-11-02 03:30:00,9238.29000000,9251.01000000,9225.07000000,9236.67000000,517.23561600
2019-11-02 04:00:00,9236.27000000,9242.95000000,9201.05000000,9216.30000000,606.92262900
2019-11-02 04:30:00,9216.37000000,9221.78000000,9196.00000000,9200.00000000,380.29966300
2019-11-02 05:00:00,9200.81000000,9219.90000000,9191.02000000,9216.86000000,337.97471400
2019-11-02 05:30:00,9216.00000000,9227.99000000,9205.03000000,9216.70000000,252.64719500
2019-11-02 06:00:00,9217.44000000,9224.35000000,9201.00000000,9207.52000000,365.37792000
2019-11-02 06:30:00,9205.34000000,9216.66000000,9186.21000000,9203.97000000,502.25126800
2019-11-02 07:00:00,9204.06000000,9209.99000000,9191.47000000,9205.82000000,282.67117800
